RewardSize,AnimalResponse,ToneCloudDurSec,Pupil_1,Pupil_2,Pupil_3,Pupil_4,Pupil_5,Pupil_6,Pupil_7,Pupil_8,Pupil_9,Pupil_10,Pupil_11,Pupil_12,Pupil_13,Pupil_14,Pupil_15,Pupil_16,runSpeed_1,runSpeed_2,runSpeed_3,runSpeed_4,runSpeed_5,runSpeed_6,runSpeed_7,runSpeed_8,runSpeed_9,runSpeed_10,runSpeed_11,runSpeed_12,runSpeed_13,runSpeed_14,runSpeed_15,runSpeed_16,LickwrtTrialStart,ITIinseconds
1,1,2,0.197505098167979,0.19962471998227,0.201306411567916,0.202703381355271,0.204156630936827,0.20582715638278,0.207436139644397,0.20844615627894,0.208573977021482,0.208070198451976,0.20743866724575,0.206989735166014,0.206751520933425,0.206713908058666,0.206989378343013,0.207656295030981,0,0,0,0,0,0,-0.0031940399433043,0,0,0,0,0,0.0031940399433043,0,0,0,NaN,2.83576000000005
1,1,0.18,0.227680495734649,0.228338990448967,0.228724219648393,0.228924572188962,0.228945539065979,0.228774003418029,0.228419906883814,0.227924909477307,0.227351662480246,0.226722347501646,0.225981544747703,0.22508549902587,0.224124713689958,0.223291768814239,0.222695037804636,0.222228547554096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,2.57180000000005
1,1,4.14,0.21666924140855,0.217107115642549,0.217774746034961,0.218437382981792,0.218875976233818,0.219082165691837,0.219394420645446,0.220354086374119,0.222157382337696,0.224175023599649,0.22528683460749,0.224916756868705,0.223620604196728,0.22250998018727,0.222228689497702,0.222595144926421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,3.23370999999997
1,1,0.1,0.230382730487886,0.230617790852291,0.231130076794815,0.231393100548931,0.231073112182833,0.230293088924727,0.229504210307477,0.229148382730284,0.229342012921486,0.229774665263454,0.229956996514287,0.229652008001955,0.229070592164776,0.228637484048302,0.228596854329852,0.228847090276139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,2.60965999999996
1,0,4.66,0.213644844679626,0.214159061993708,0.214825883448233,0.215677832885021,0.216729078810601,0.217810358049211,0.218592538101024,0.218857843251331,0.218721902578881,0.218563973704619,0.21874911806263,0.219362366605066,0.220145285601838,0.220714884370767,0.220861717751752,0.220599855925021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.35799746,2.99169000000006
1,2,0,0.312140433721169,0.310773920702072,0.309698412308125,0.309206510234215,0.309531235832594,0.310467205162579,0.311539236161385,0.312488272148068,0.313482587474736,0.314874052356934,0.316799645579955,0.319088832598148,0.321572315908265,0.324318793578421,0.327453325494451,0.330889721634522,-0.0127761597732172,-0.0127761597732172,-0.00958211982991291,-0.00638807988660861,0,0,0.00638807988660861,0.0127761597732172,0.0127761597732172,0.00958211982991291,0.0127761597732172,0.00638807988644722,0.0031940399433043,0,-0.0031940399433043,0,3.333e-05,3.19159999999999
2,0,0.18,0.195753163639029,0.19559018151049,0.195476512269586,0.195377837119235,0.195217436458571,0.194965799573167,0.194741464076156,0.194769865173961,0.195176819861004,0.195828448117697,0.196416347733326,0.196709159013805,0.196758356107818,0.196928137631125,0.197679705707404,0.199211429392321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6615005,14.1386100000001
2,2,1.11572106995987,0.276468405462163,0.277408769462383,0.279061437086131,0.28126814157287,0.283872666270709,0.286530138751189,0.288866551257063,0.290746065835106,0.292305441492291,0.293749969187041,0.295202802929288,0.296759999009111,0.298547396375989,0.30061631589436,0.302866637907859,0.305185310993979,-0.0031940399433043,-0.0031940399433043,0,0.0031940399433043,0.0031940399433043,0,0,0,-0.0031940399433043,-0.0031940399433043,-0.00319403994314292,-0.0031940399433043,0,0,0.0031940399433043,0,1.09605705,3.39765999999997
2,0,1.72,0.230801801365352,0.230644614064294,0.230456644053723,0.230489168368435,0.23079521088542,0.231133236571292,0.231111773798183,0.230536681999601,0.229616738102957,0.228777737082774,0.228291724415477,0.228086683832017,0.227831466091741,0.227179310464068,0.226015043960491,0.22450760726449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73625969,14.4765600000001
2,2,0.535866033600797,0.294524385698176,0.294425378327285,0.294320578230603,0.294222077277337,0.294103468278718,0.293929384721852,0.293660047469561,0.293316293543616,0.293077076748843,0.293210117275504,0.293816034103534,0.294732628836323,0.29579479534689,0.297066108395391,0.298627410050702,0.300185165073956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52051461,2.79370000000006
2,2,1.45363659114843,0.244322686153947,0.244030512391742,0.243942676247799,0.24387965645687,0.243489774166839,0.242582917526322,0.241354799346812,0.240210511719943,0.239401502387215,0.238867311707498,0.238352316156806,0.237615940764365,0.236624027965267,0.235646334789771,0.235104330248305,0.235204296099982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4401893,14.4385400000001
